Epoch,Loss
243,0.142063
244,0.141721
245,0.141379
246,0.141039
247,0.140698
248,0.140359
249,0.14002
250,0.139681
251,0.139343
252,0.139005
253,0.138668
254,0.138332
255,0.137996
256,0.13766
257,0.137325
258,0.136991
259,0.136657
260,0.136323
261,0.13599
262,0.135657
263,0.135324
264,0.134992
265,0.13466
266,0.134328
267,0.133996
268,0.133665
269,0.133333
270,0.133002
271,0.132671
272,0.13234
273,0.132008
274,0.131677
275,0.131346
276,0.131014
277,0.130683
278,0.130351
279,0.130019
280,0.129687
281,0.129355
282,0.129023
283,0.128691
284,0.128358
285,0.128026
286,0.127693
287,0.127359
288,0.127026
289,0.126692
290,0.126359
291,0.126024
292,0.12569
293,0.125354
294,0.125019
295,0.124682
296,0.124345
297,0.124008
298,0.123669
299,0.12333
300,0.122989
301,0.122648
302,0.122305
303,0.121961
304,0.121616
305,0.12127
306,0.120923
307,0.120575
308,0.120225
309,0.119874
310,0.119523
311,0.119171
312,0.118818
313,0.118464
314,0.118111
315,0.117758
316,0.117405
317,0.117052
318,0.1167
319,0.116348
320,0.115996
321,0.115644
322,0.115291
323,0.114937
324,0.114582
325,0.114225
326,0.113866
327,0.113505
328,0.113141
329,0.112775
330,0.112407
331,0.112037
332,0.111666
333,0.111292
334,0.110918
335,0.110543
336,0.110167
337,0.109791
338,0.109415
339,0.109039
340,0.108664
341,0.108289
342,0.107916
343,0.107543
344,0.107171
345,0.1068
346,0.106431
347,0.106063
348,0.105696
349,0.105331
350,0.104968
351,0.104606
352,0.104247
353,0.103889
354,0.103533
355,0.103179
356,0.102827
357,0.102477
358,0.10213
359,0.101785
360,0.101442
361,0.101102
362,0.100764
363,0.100428
364,0.100096
365,0.0997655
366,0.0994381
367,0.0991135
368,0.0987916
369,0.0984726
370,0.0981563
371,0.0978429
372,0.0975324
373,0.0972247
374,0.09692
375,0.0966181
376,0.0963192
377,0.0960232
378,0.0957301
379,0.0954399
380,0.0951528
381,0.0948685
382,0.0945872
383,0.0943089
384,0.0940335
385,0.0937611
386,0.0934916
387,0.093225
388,0.0929614
389,0.0927006
390,0.0924428
391,0.0921878
392,0.0919356
393,0.0916863
394,0.0914397
395,0.0911959
396,0.0909547
397,0.0907162
398,0.0904803
399,0.090247
400,0.0900162
401,0.0897878
402,0.0895619
403,0.0893384
404,0.0891171
405,0.0888982
406,0.0886814
407,0.0884669
408,0.0882544
409,0.0880441
410,0.0878358
411,0.0876294
412,0.087425
413,0.0872224
414,0.0870217
415,0.0868228
416,0.0866256
417,0.08643
418,0.0862361
419,0.0860438
420,0.085853
421,0.0856637
422,0.0854759
423,0.0852894
424,0.0851043
425,0.0849205
426,0.0847381
427,0.0845569
428,0.0843769
429,0.0841981
430,0.0840204
431,0.0838439
432,0.0836685
433,0.0834943
434,0.0833211
435,0.0831489
436,0.0829778
437,0.0828077
438,0.0826386
439,0.0824705
440,0.0823034
441,0.0821372
442,0.081972
443,0.0818078
444,0.0816445
445,0.0814821
446,0.0813206
447,0.0811601
448,0.0810004
449,0.0808417
450,0.0806838
451,0.0805268
452,0.0803707
453,0.0802155
454,0.0800611
455,0.0799076
456,0.079755
457,0.0796032
458,0.0794522
459,0.0793021
460,0.0791529
461,0.0790044
462,0.0788569
463,0.0787101
464,0.0785642
465,0.0784191
466,0.0782748
467,0.0781313
468,0.0779887
469,0.0778468
470,0.0777058
471,0.0775656
472,0.0774262
473,0.0772876
474,0.0771498
475,0.0770128
476,0.0768766
477,0.0767413
478,0.0766067
479,0.0764729
480,0.0763399
481,0.0762077
482,0.0760762
483,0.0759456
484,0.0758158
485,0.0756867
486,0.0755584
487,0.075431
488,0.0753043
489,0.0751783
490,0.0750532
491,0.0749288
492,0.0748052
493,0.0746824
494,0.0745603
495,0.074439
496,0.0743185
497,0.0741987
498,0.0740797
499,0.0739614
500,0.0738439
501,0.0737271
502,0.0736111
503,0.0734958
504,0.0733812
505,0.0732674
506,0.0731543
507,0.0730419
508,0.0729303
509,0.0728193
510,0.0727091
511,0.0725995
512,0.0724907
513,0.0723825
514,0.0722751
515,0.0721683
516,0.0720622
517,0.0719568
518,0.071852
519,0.0717479
520,0.0716444
521,0.0715416
522,0.0714395
523,0.0713379
524,0.071237
525,0.0711368
526,0.0710371
527,0.0709381
528,0.0708396
529,0.0707418
530,0.0706446
531,0.0705479
532,0.0704518
533,0.0703563
534,0.0702614
535,0.070167
536,0.0700732
537,0.06998
538,0.0698873
539,0.0697951
540,0.0697035
541,0.0696124
542,0.0695218
543,0.0694317
544,0.0693422
545,0.0692532
546,0.0691646
547,0.0690766
548,0.0689891
549,0.068902
550,0.0688154
551,0.0687293
552,0.0686437
553,0.0685586
554,0.0684739
555,0.0683897
556,0.0683059
557,0.0682226
558,0.0681398
559,0.0680574
560,0.0679754
561,0.0678939
562,0.0678128
563,0.0677321
564,0.0676519
565,0.0675721
566,0.0674928
567,0.0674138
568,0.0673353
569,0.0672572
570,0.0671795
571,0.0671022
572,0.0670253
573,0.0669489
574,0.0668728
575,0.0667971
576,0.0667219
577,0.066647
578,0.0665726
579,0.0664985
580,0.0664248
581,0.0663515
582,0.0662786
583,0.0662061
584,0.0661339
585,0.0660622
586,0.0659908
587,0.0659198
588,0.0658492
589,0.0657789
590,0.065709
591,0.0656395
592,0.0655703
593,0.0655015
594,0.0654331
595,0.065365
596,0.0652973
597,0.0652299
598,0.0651629
599,0.0650962
600,0.0650299
601,0.0649639
602,0.0648983
603,0.064833
604,0.064768
605,0.0647034
606,0.0646391
607,0.0645751
608,0.0645115
609,0.0644482
610,0.0643852
611,0.0643226
612,0.0642603
613,0.0641982
614,0.0641365
615,0.0640751
616,0.0640141
617,0.0639533
618,0.0638928
619,0.0638327
620,0.0637728
621,0.0637133
622,0.063654
623,0.0635951
624,0.0635364
625,0.063478
626,0.0634199
627,0.0633622
628,0.0633046
629,0.0632474
630,0.0631905
631,0.0631338
632,0.0630774
633,0.0630213
634,0.0629655
635,0.0629099
636,0.0628546
637,0.0627996
638,0.0627448
639,0.0626903
640,0.062636
641,0.0625821
642,0.0625283
643,0.0624749
644,0.0624217
645,0.0623687
646,0.062316
647,0.0622635
648,0.0622113
649,0.0621593
650,0.0621076
651,0.0620561
652,0.0620049
653,0.0619539
654,0.0619031
655,0.0618525
656,0.0618022
657,0.0617522
658,0.0617023
659,0.0616527
660,0.0616033
661,0.0615542
662,0.0615053
663,0.0614566
664,0.0614081
665,0.0613598
666,0.0613118
667,0.061264
668,0.0612164
669,0.061169
670,0.0611218
671,0.0610749
672,0.0610281
673,0.0609816
674,0.0609353
675,0.0608892
676,0.0608434
677,0.0607977
678,0.0607523
679,0.060707
680,0.060662
681,0.0606172
682,0.0605727
683,0.0605283
684,0.0604842
685,0.0604403
686,0.0603966
687,0.0603531
688,0.0603098
689,0.0602668
690,0.060224
691,0.0601815
692,0.0601391
693,0.060097
694,0.0600552
695,0.0600136
696,0.0599722
697,0.0599311
698,0.0598902
699,0.0598496
700,0.0598093
701,0.0597692
702,0.0597294
703,0.0596899
704,0.0596506
705,0.0596117
706,0.059573
707,0.0595347
708,0.0594966
709,0.0594589
710,0.0594215
711,0.0593844
712,0.0593476
713,0.0593112
714,0.0592751
715,0.0592394
716,0.059204
717,0.0591691
718,0.0591345
719,0.0591003
720,0.0590665
721,0.0590331
722,0.0590001
723,0.0589675
724,0.0589354
725,0.0589038
726,0.0588726
727,0.058842
728,0.0588118
729,0.0587821
730,0.058753
731,0.0587244
732,0.0586964
733,0.0586691
734,0.0586423
735,0.0586162
736,0.0585907
737,0.0585659
738,0.0585418
739,0.0585184
740,0.0584958
741,0.058474
742,0.0584529
743,0.0584327
744,0.0584133
745,0.0583948
746,0.0583772
747,0.0583605
748,0.0583448
749,0.0583302
750,0.0583165
751,0.058304
752,0.0582927
753,0.0582827
754,0.058274
755,0.0582668
756,0.0582612
757,0.0582574
758,0.0582555
759,0.0582559
760,0.0582588
761,0.0582649
762,0.0582747
763,0.0582889
764,0.0583078
765,0.0583289
766,0.058344
767,0.0583579
768,0.0583737
769,0.0583936
770,0.0583241
771,0.0582124
772,0.0582039
773,0.0582703
774,0.0583478
775,0.0583947
776,0.0584049
777,0.0583886
778,0.0583568
779,0.0583172
780,0.0582744
781,0.0582307
782,0.0581873
783,0.0581445
784,0.0581023
785,0.0580606
786,0.0580194
787,0.0579785
788,0.0579379
789,0.0578974
790,0.057857
791,0.0578167
792,0.0577765
793,0.0577364
794,0.0576963
795,0.0576562
796,0.0576162
797,0.0575762
798,0.0575362
799,0.0574962
800,0.0574563
801,0.0574164
802,0.0573766
803,0.0573368
804,0.0572971
805,0.0572574
806,0.0572177
807,0.0571781
808,0.0571386
809,0.0570992
810,0.0570599
811,0.0570206
812,0.0569814
813,0.0569424
814,0.0569034
815,0.0568646
816,0.0568259
817,0.0567874
818,0.0567489
819,0.0567106
820,0.0566725
821,0.0566346
822,0.0565968
823,0.0565592
824,0.0565217
825,0.0564845
826,0.0564474
827,0.0564105
828,0.0563739
829,0.0563374
830,0.0563012
831,0.0562651
832,0.0562293
833,0.0561937
834,0.0561583
835,0.0561231
836,0.0560882
837,0.0560535
838,0.056019
839,0.0559847
840,0.0559507
841,0.0559169
842,0.0558833
843,0.0558499
844,0.0558168
845,0.0557839
846,0.0557511
847,0.0557187
848,0.0556864
849,0.0556543
850,0.0556224
851,0.0555907
852,0.0555592
853,0.0555279
854,0.0554968
855,0.0554658
856,0.055435
857,0.0554044
858,0.0553739
859,0.0553435
860,0.0553133
861,0.0552833
862,0.0552533
863,0.0552235
864,0.0551937
865,0.0551641
866,0.0551345
867,0.055105
868,0.0550756
869,0.0550462
870,0.0550169
871,0.0549876
872,0.0549584
873,0.0549292
874,0.0548999
875,0.0548707
876,0.0548414
877,0.0548121
878,0.0547827
879,0.0547533
880,0.0547238
881,0.0546941
882,0.0546644
883,0.0546345
884,0.0546046
885,0.0545744
886,0.0545442
887,0.0545138
888,0.0544833
889,0.0544526
890,0.0544219
891,0.054391
892,0.0543601
893,0.0543292
894,0.0542982
895,0.0542673
896,0.0542364
897,0.0542055
898,0.0541748
899,0.0541442
900,0.0541137
901,0.0540835
902,0.0540534
903,0.0540235
904,0.0539939
905,0.0539645
906,0.0539353
907,0.0539065
908,0.0538778
909,0.0538495
910,0.0538214
911,0.0537936
912,0.0537661
913,0.0537388
914,0.0537118
915,0.053685
916,0.0536585
917,0.0536322
918,0.0536062
919,0.0535804
920,0.0535548
921,0.0535295
922,0.0535043
923,0.0534794
924,0.0534547
925,0.0534302
926,0.0534059
927,0.0533817
928,0.0533578
929,0.053334
930,0.0533104
931,0.053287
932,0.0532637
933,0.0532406
934,0.0532176
935,0.0531948
936,0.0531721
937,0.0531496
938,0.0531272
939,0.053105
940,0.0530829
941,0.0530609
942,0.053039
943,0.0530172
944,0.0529956
945,0.0529741
946,0.0529527
947,0.0529314
948,0.0529102
949,0.0528891
950,0.0528682
951,0.0528473
952,0.0528265
953,0.0528058
954,0.0527852
955,0.0527647
956,0.0527443
957,0.052724
958,0.0527038
959,0.0526837
960,0.0526636
961,0.0526436
962,0.0526237
963,0.0526039
964,0.0525842
965,0.0525645
966,0.052545
967,0.0525254
968,0.052506
969,0.0524866
970,0.0524673
971,0.0524481
972,0.052429
973,0.0524099
974,0.0523908
975,0.0523719
976,0.052353
977,0.0523341
978,0.0523154
979,0.0522967
980,0.052278
981,0.0522594
982,0.0522409
983,0.0522224
984,0.052204
985,0.0521856
986,0.0521673
987,0.0521491
988,0.0521309
989,0.0521127
990,0.0520946
991,0.0520766
992,0.0520586
993,0.0520406
994,0.0520228
995,0.0520049
996,0.0519871
997,0.0519694
998,0.0519517
999,0.0519341
1000,0.0519165
1001,0.0518989
1002,0.0518814
1003,0.051864
1004,0.0518466
1005,0.0518292
1006,0.0518119
1007,0.0517947
1008,0.0517774
1009,0.0517603
1010,0.0517432
1011,0.0517261
1012,0.0517091
1013,0.0516921
1014,0.0516751
1015,0.0516582
1016,0.0516414
1017,0.0516246
1018,0.0516078
1019,0.0515911
1020,0.0515744
1021,0.0515578
1022,0.0515412
1023,0.0515247
1024,0.0515082
1025,0.0514918
1026,0.0514754
1027,0.051459
1028,0.0514427
1029,0.0514265
1030,0.0514103
1031,0.0513941
1032,0.051378
1033,0.0513619
1034,0.0513459
1035,0.0513299
1036,0.0513139
1037,0.0512981
1038,0.0512822
1039,0.0512664
1040,0.0512507
1041,0.051235
1042,0.0512193
1043,0.0512037
1044,0.0511882
1045,0.0511727
1046,0.0511572
1047,0.0511418
1048,0.0511264
1049,0.0511111
1050,0.0510959
1051,0.0510806
1052,0.0510655
1053,0.0510504
1054,0.0510353
1055,0.0510203
1056,0.0510053
1057,0.0509904
1058,0.0509756
1059,0.0509608
1060,0.050946
1061,0.0509313
1062,0.0509167
1063,0.0509021
1064,0.0508876
1065,0.0508731
1066,0.0508586
1067,0.0508443
1068,0.0508299
1069,0.0508157
1070,0.0508014
1071,0.0507873
1072,0.0507732
1073,0.0507591
1074,0.0507451
1075,0.0507312
1076,0.0507173
1077,0.0507034
1078,0.0506897
1079,0.050676
1080,0.0506623
1081,0.0506487
1082,0.0506351
1083,0.0506216
1084,0.0506082
1085,0.0505948
1086,0.0505815
1087,0.0505683
1088,0.0505551
1089,0.0505419
1090,0.0505288
1091,0.0505158
1092,0.0505028
1093,0.0504899
1094,0.0504771
1095,0.0504643
1096,0.0504516
1097,0.0504389
1098,0.0504263
1099,0.0504137
1100,0.0504012
1101,0.0503888
1102,0.0503765
1103,0.0503641
1104,0.0503519
1105,0.0503397
1106,0.0503276
1107,0.0503155
1108,0.0503035
1109,0.0502916
1110,0.0502797
1111,0.0502679
1112,0.0502561
1113,0.0502444
1114,0.0502328
1115,0.0502212
1116,0.0502097
1117,0.0501983
1118,0.0501869
1119,0.0501756
1120,0.0501643
1121,0.0501531
1122,0.050142
1123,0.0501309
1124,0.0501199
1125,0.050109
1126,0.0500981
1127,0.0500873
1128,0.0500765
1129,0.0500658
1130,0.0500552
1131,0.0500446
1132,0.0500341
1133,0.0500237
1134,0.0500133
1135,0.0500029
1136,0.0499927
1137,0.0499825
1138,0.0499723
1139,0.0499623
1140,0.0499522
1141,0.0499423
1142,0.0499324
1143,0.0499226
1144,0.0499128
1145,0.0499031
1146,0.0498934
1147,0.0498838
1148,0.0498743
1149,0.0498648
1150,0.0498554
1151,0.049846
1152,0.0498367
1153,0.0498274
1154,0.0498182
1155,0.0498091
1156,0.0498
1157,0.0497909
1158,0.049782
1159,0.049773
1160,0.0497641
1161,0.0497553
1162,0.0497465
1163,0.0497377
1164,0.049729
1165,0.0497204
1166,0.0497118
1167,0.0497032
1168,0.0496947
1169,0.0496862
1170,0.0496777
1171,0.0496693
1172,0.0496609
1173,0.0496526
1174,0.0496442
1175,0.0496359
1176,0.0496277
1177,0.0496194
1178,0.0496112
1179,0.049603
1180,0.0495949
1181,0.0495867
1182,0.0495786
1183,0.0495705
1184,0.0495624
1185,0.0495543
1186,0.0495462
1187,0.0495381
1188,0.04953
1189,0.049522
1190,0.0495139
1191,0.0495059
1192,0.0494978
1193,0.0494898
1194,0.0494818
1195,0.0494737
1196,0.0494657
1197,0.0494576
1198,0.0494496
1199,0.0494415
1200,0.0494335
1201,0.0494254
1202,0.0494173
1203,0.0494092
1204,0.0494012
1205,0.0493931
1206,0.049385
1207,0.0493769
1208,0.0493687
1209,0.0493606
1210,0.0493525
1211,0.0493443
1212,0.0493362
1213,0.049328
1214,0.0493199
1215,0.0493117
1216,0.0493035
1217,0.0492953
1218,0.0492871
1219,0.0492789
1220,0.0492707
1221,0.0492625
1222,0.0492543
1223,0.049246
1224,0.0492378
1225,0.0492295
1226,0.0492213
1227,0.049213
1228,0.0492048
1229,0.0491965
1230,0.0491882
1231,0.0491799
1232,0.0491716
1233,0.0491633
1234,0.049155
1235,0.0491467
1236,0.0491384
1237,0.0491301
1238,0.0491218
1239,0.0491134
1240,0.0491051
1241,0.0490968
1242,0.0490884
1243,0.0490801
1244,0.0490717
1245,0.0490634
1246,0.049055
1247,0.0490467
1248,0.0490383
1249,0.04903
1250,0.0490216
1251,0.0490132
1252,0.0490049
1253,0.0489965
1254,0.0489881
1255,0.0489798
1256,0.0489714
1257,0.0489631
1258,0.0489547
1259,0.0489463
1260,0.048938
1261,0.0489297
1262,0.0489213
1263,0.048913
1264,0.0489047
1265,0.0488964
1266,0.0488881
1267,0.0488798
1268,0.0488715
1269,0.0488632
1270,0.048855
1271,0.0488468
1272,0.0488385
1273,0.0488304
1274,0.0488222
1275,0.0488141
1276,0.0488059
1277,0.0487978
1278,0.0487898
1279,0.0487818
1280,0.0487738
1281,0.0487658
1282,0.0487579
1283,0.04875
1284,0.0487422
1285,0.0487344
1286,0.0487266
1287,0.0487189
1288,0.0487112
1289,0.0487036
1290,0.048696
1291,0.0486885
1292,0.048681
1293,0.0486736
1294,0.0486663
1295,0.0486589
1296,0.0486517
1297,0.0486445
1298,0.0486373
1299,0.0486302
1300,0.0486232
1301,0.0486162
1302,0.0486093
1303,0.0486024
1304,0.0485956
1305,0.0485888
1306,0.0485821
1307,0.0485754
1308,0.0485688
1309,0.0485622
1310,0.0485557
1311,0.0485493
1312,0.0485428
1313,0.0485365
1314,0.0485301
1315,0.0485238
1316,0.0485176
1317,0.0485113
1318,0.0485052
1319,0.048499
1320,0.0484929
1321,0.0484868
1322,0.0484807
1323,0.0484747
1324,0.0484686
1325,0.0484626
1326,0.0484566
1327,0.0484506
1328,0.0484447
1329,0.0484387
1330,0.0484327
1331,0.0484268
1332,0.0484208
1333,0.0484148
1334,0.0484088
1335,0.0484028
1336,0.0483968
1337,0.0483908
1338,0.0483847
1339,0.0483786
1340,0.0483725
1341,0.0483663
1342,0.0483601
1343,0.0483538
1344,0.0483475
1345,0.0483412
1346,0.0483347
1347,0.0483282
1348,0.0483217
1349,0.048315
1350,0.0483083
1351,0.0483015
1352,0.0482945
1353,0.0482875
1354,0.0482803
1355,0.0482731
1356,0.0482656
1357,0.0482581
1358,0.0482504
1359,0.0482425
1360,0.0482344
1361,0.0482261
1362,0.0482175
1363,0.0482088
1364,0.0481997
1365,0.0481904
1366,0.0481807
1367,0.0481706
1368,0.0481601
1369,0.048149
1370,0.0481374
1371,0.048125
1372,0.0481117
1373,0.0480973
1374,0.0480815
1375,0.0480637
1376,0.0480432
1377,0.0480187
1378,0.0479878
1379,0.0479459
1380,0.0478839
1381,0.0477871
1382,0.0476772
1383,0.0476446
1384,0.0475801
1385,0.0474999
1386,0.0474349
1387,0.0473937
1388,0.0473697
1389,0.0473549
1390,0.0473446
1391,0.0473365
1392,0.0473295
1393,0.0473232
1394,0.0473172
1395,0.0473114
1396,0.0473058
1397,0.0473003
1398,0.0472949
1399,0.0472896
1400,0.0472844
1401,0.0472793
1402,0.0472743
1403,0.0472693
1404,0.0472644
1405,0.0472597
1406,0.0472549
1407,0.0472503
1408,0.0472457
1409,0.0472412
1410,0.0472368
1411,0.0472325
1412,0.0472282
1413,0.0472239
1414,0.0472198
1415,0.0472157
1416,0.0472117
1417,0.0472077
1418,0.0472038
1419,0.0471999
1420,0.0471961
1421,0.0471924
1422,0.0471887
1423,0.047185
1424,0.0471814
1425,0.0471779
1426,0.0471744
1427,0.0471709
1428,0.0471675
1429,0.0471642
1430,0.0471608
1431,0.0471576
1432,0.0471543
1433,0.0471511
1434,0.0471479
1435,0.0471448
1436,0.0471417
1437,0.0471386
1438,0.0471355
1439,0.0471325
1440,0.0471295
1441,0.0471266
1442,0.0471236
1443,0.0471207
1444,0.0471178
1445,0.047115
1446,0.0471121
1447,0.0471093
1448,0.0471065
1449,0.0471037
1450,0.0471009
1451,0.0470982
1452,0.0470954
1453,0.0470927
1454,0.04709
1455,0.0470873
1456,0.0470846
1457,0.047082
1458,0.0470793
1459,0.0470767
1460,0.0470741
1461,0.0470714
1462,0.0470688
1463,0.0470662
1464,0.0470636
1465,0.047061
1466,0.0470584
1467,0.0470558
1468,0.0470533
1469,0.0470507
1470,0.0470481
1471,0.0470456
1472,0.047043
1473,0.0470405
1474,0.0470379
1475,0.0470354
1476,0.0470328
1477,0.0470302
1478,0.0470277
1479,0.0470251
1480,0.0470226
1481,0.04702
1482,0.0470175
1483,0.0470149
1484,0.0470124
1485,0.0470098
1486,0.0470072
1487,0.0470047
1488,0.0470021
1489,0.0469995
1490,0.0469969
1491,0.0469943
1492,0.0469917
1493,0.0469891
1494,0.0469865
1495,0.0469839
1496,0.0469812
1497,0.0469786
1498,0.046976
1499,0.0469733
1500,0.0469707
1501,0.046968
1502,0.0469653
1503,0.0469626
1504,0.0469599
1505,0.0469572
1506,0.0469545
1507,0.0469518
1508,0.046949
1509,0.0469463
1510,0.0469435
1511,0.0469408
1512,0.046938
1513,0.0469352
1514,0.0469324
1515,0.0469296
1516,0.0469268
1517,0.046924
1518,0.0469212
1519,0.0469184
1520,0.0469155
1521,0.0469127
1522,0.0469098
1523,0.046907
1524,0.0469041
1525,0.0469012
1526,0.0468983
1527,0.0468955
1528,0.0468926
1529,0.0468897
1530,0.0468868
1531,0.0468839
1532,0.046881
1533,0.0468781
1534,0.0468752
1535,0.0468723
1536,0.0468694
1537,0.0468664
1538,0.0468635
1539,0.0468606
1540,0.0468577
1541,0.0468548
1542,0.0468519
1543,0.046849
1544,0.0468461
1545,0.0468431
1546,0.0468402
1547,0.0468373
1548,0.0468344
1549,0.0468315
1550,0.0468286
1551,0.0468257
1552,0.0468228
1553,0.0468199
1554,0.0468171
1555,0.0468142
1556,0.0468113
1557,0.0468084
1558,0.0468055
1559,0.0468026
1560,0.0467998
1561,0.0467969
1562,0.046794
1563,0.0467911
1564,0.0467883
1565,0.0467854
1566,0.0467825
1567,0.0467797
1568,0.0467768
1569,0.0467739
1570,0.046771
1571,0.0467682
1572,0.0467653
1573,0.0467624
1574,0.0467595
1575,0.0467566
1576,0.0467538
1577,0.0467509
1578,0.046748
1579,0.0467451
1580,0.0467422
1581,0.0467393
1582,0.0467364
1583,0.0467335
1584,0.0467306
1585,0.0467277
1586,0.0467248
1587,0.0467219
1588,0.046719
1589,0.0467161
1590,0.0467133
1591,0.0467104
1592,0.0467075
1593,0.0467046
1594,0.0467017
1595,0.0466989
1596,0.046696
1597,0.0466932
1598,0.0466903
1599,0.0466875
1600,0.0466847
1601,0.0466819
1602,0.0466791
1603,0.0466764
1604,0.0466736
1605,0.0466709
1606,0.0466683
1607,0.0466656
1608,0.046663
1609,0.0466604
1610,0.0466579
1611,0.0466554
1612,0.0466529
1613,0.0466505
1614,0.0466481
1615,0.0466457
1616,0.0466434
1617,0.0466412
1618,0.046639
1619,0.0466369
1620,0.0466348
1621,0.0466327
1622,0.0466307
1623,0.0466288
1624,0.0466269
1625,0.046625
1626,0.0466232
1627,0.0466214
1628,0.0466196
1629,0.0466179
1630,0.0466162
1631,0.0466145
1632,0.0466128
1633,0.0466111
1634,0.0466094
1635,0.0466077
1636,0.046606
1637,0.0466043
1638,0.0466025
1639,0.0466008
1640,0.046599
1641,0.0465972
1642,0.0465953
1643,0.0465934
1644,0.0465914
1645,0.0465894
1646,0.0465874
1647,0.0465852
1648,0.0465831
1649,0.0465808
1650,0.0465785
1651,0.0465761
1652,0.0465736
1653,0.046571
1654,0.0465684
1655,0.0465656
1656,0.0465628
1657,0.0465599
1658,0.0465569
1659,0.0465539
1660,0.0465507
1661,0.0465475
1662,0.0465443
1663,0.0465409
1664,0.0465375
1665,0.046534
1666,0.0465305
1667,0.046527
1668,0.0465234
1669,0.0465197
1670,0.046516
1671,0.0465123
1672,0.0465086
1673,0.0465048
1674,0.046501
1675,0.0464972
1676,0.0464934
1677,0.0464896
1678,0.0464858
1679,0.046482
1680,0.0464782
1681,0.0464744
1682,0.0464706
1683,0.0464668
1684,0.046463
1685,0.0464593
1686,0.0464556
1687,0.0464519
1688,0.0464482
1689,0.0464445
1690,0.0464409
1691,0.0464373
1692,0.0464337
1693,0.0464302
1694,0.0464267
1695,0.0464232
1696,0.0464197
1697,0.0464163
1698,0.0464129
1699,0.0464095
1700,0.0464062
1701,0.0464029
1702,0.0463996
1703,0.0463963
1704,0.0463931
1705,0.0463898
1706,0.0463867
1707,0.0463835
1708,0.0463804
1709,0.0463773
1710,0.0463742
1711,0.0463711
1712,0.0463681
1713,0.046365
1714,0.046362
1715,0.046359
1716,0.0463559
1717,0.0463528
