FPR,TPR,Thresholds
0.15481171548117154,0.9875518672199171,0.3285531400253276
0.15760111576011157,0.9875518672199171,0.32736810809188427
0.16317991631799164,0.9875518672199171,0.3038325905048862
0.16596931659693165,0.9875518672199171,0.3009800429936275
0.16875871687587168,0.9875518672199171,0.2990530106788268
0.17154811715481172,0.9875518672199171,0.29687974414474977
0.17294281729428174,0.9875518672199171,0.2933504788634468
0.17573221757322174,0.9875518672199171,0.29022409832450663
0.17573221757322174,0.9889349930843707,0.2882777041163366
0.17852161785216178,0.9889349930843707,0.27981370807578754
0.18270571827057183,0.9889349930843707,0.2790130295655056
0.18688981868898186,0.9889349930843707,0.2699701619855709
0.1896792189679219,0.9889349930843707,0.2683706851811879
0.1896792189679219,0.9903181189488244,0.26567284905580374
0.19246861924686193,0.9903181189488244,0.26190405155500224
0.19804741980474197,0.9903181189488244,0.2511367950422326
0.19804741980474197,0.991701244813278,0.24953338403011582
0.20223152022315202,0.991701244813278,0.24105660570734186
0.20223152022315202,0.9930843706777317,0.23504325433594203
0.20781032078103207,0.9930843706777317,0.22058921684544006
0.20920502092050208,0.9930843706777317,0.22002871273229963
0.2175732217573222,0.9930843706777317,0.21652097240381626
0.2203626220362622,0.9930843706777317,0.21651882933339267
0.22594142259414227,0.9930843706777317,0.20529898122212495
0.22873082287308227,0.9930843706777317,0.20401829600204507
0.2315202231520223,0.9930843706777317,0.19918983808307172
0.2398884239888424,0.9930843706777317,0.18934482482647585
0.24267782426778242,0.9930843706777317,0.18594249174389355
0.24407252440725244,0.9930843706777317,0.18528274866467095
0.2496513249651325,0.9930843706777317,0.18207983152265428
0.2524407252440725,0.9930843706777317,0.17930071450364451
0.25523012552301255,0.9930843706777317,0.1788756992325854
0.26220362622036264,0.9930843706777317,0.16916714892240478
0.2705718270571827,0.9930843706777317,0.16572496602560835
0.2719665271966527,0.9930843706777317,0.1635418931588486
0.27475592747559274,0.9930843706777317,0.16343095640690286
0.27475592747559274,0.995850622406639,0.16175405440805263
0.2803347280334728,0.995850622406639,0.15118454527737057
0.28312412831241285,0.995850622406639,0.1487994670745277
0.2859135285913529,0.995850622406639,0.14259999860303732
0.28870292887029286,0.995850622406639,0.14253699549333193
0.2928870292887029,0.995850622406639,0.14243351796797363
0.29567642956764295,0.995850622406639,0.14241228848478424
0.298465829846583,0.995850622406639,0.14162668203134082
0.30264993026499304,0.995850622406639,0.14088528163256037
0.3082287308228731,0.995850622406639,0.1402798314320393
0.31520223152022314,0.995850622406639,0.1352351705983178
0.3179916317991632,0.995850622406639,0.1320821255789744
0.32217573221757323,0.995850622406639,0.11935009502049002
0.3277545327754533,0.995850622406639,0.11331136896876226
0.3319386331938633,0.995850622406639,0.1085446373496965
0.33472803347280333,0.995850622406639,0.10345414062261411
0.33612273361227335,0.995850622406639,0.1029361959386884
0.3389121338912134,0.995850622406639,0.102914870198922
0.34309623430962344,0.995850622406639,0.09611012883334487
0.3458856345885635,0.995850622406639,0.0932144057207301
0.3500697350069735,0.995850622406639,0.0883409792707047
0.3528591352859135,0.995850622406639,0.08756838796396722
0.3542538354253835,0.995850622406639,0.08619364773296263
0.35704323570432356,0.995850622406639,0.08561989088632249
0.36262203626220363,0.995850622406639,0.07702309191405438
0.36541143654114366,0.995850622406639,0.07614083287262247
0.3668061366806137,0.995850622406639,0.07507404089444458
0.3695955369595537,0.995850622406639,0.07496504159123532
0.3807531380753138,0.995850622406639,0.0688595810548397
0.38354253835425384,0.995850622406639,0.0678889179788298
0.38633193863319387,0.995850622406639,0.06493791629224534
0.3891213389121339,0.995850622406639,0.0640860397708266
0.403068340306834,0.995850622406639,0.053517598314321346
0.40585774058577406,0.995850622406639,0.05139996693710054
0.41422594142259417,0.995850622406639,0.04768335404888261
0.41841004184100417,0.995850622406639,0.04614138750670694
0.4211994421199442,0.995850622406639,0.04422811509957745
0.42398884239888424,0.995850622406639,0.04338740594928002
0.42677824267782427,0.995850622406639,0.04250293104402123
0.4295676429567643,0.995850622406639,0.04214406138174747
0.4504881450488145,0.995850622406639,0.03263400544575382
0.45467224546722457,0.995850622406639,0.03251596129045191
0.45746164574616455,0.995850622406639,0.032364071746334
0.45885634588563456,0.995850622406639,0.0322252652870258
0.4616457461645746,0.995850622406639,0.03194057080754305
0.47280334728033474,0.995850622406639,0.020821576257470602
0.4755927475592748,0.995850622406639,0.019825799197836454
0.4769874476987448,0.995850622406639,0.019638839850797885
0.48535564853556484,0.995850622406639,0.017444109782847255
0.49232914923291493,0.995850622406639,0.015358052972994283
0.49511854951185497,0.995850622406639,0.015207195956193159
0.497907949790795,0.995850622406639,0.014563516388364854
0.5090655509065551,0.995850622406639,0.013682856239158684
0.5188284518828452,0.995850622406639,0.011689637036116727
0.5216178521617852,0.995850622406639,0.011149810627398
0.5258019525801952,0.995850622406639,0.010194430492903502
0.5313807531380753,0.995850622406639,0.009655693065526702
0.5369595536959554,0.995850622406639,0.008575302282565622
0.5397489539748954,0.995850622406639,0.008455431237867655
0.5425383542538355,0.995850622406639,0.007844127993180851
0.5481171548117155,0.995850622406639,0.007502238102505551
0.5592747559274756,0.995850622406639,0.0054613384582847205
0.5620641562064156,0.995850622406639,0.005444606806462121
0.5648535564853556,0.995850622406639,0.0043327558858620545
0.5676429567642957,0.995850622406639,0.004068974786662894
0.5704323570432357,0.995850622406639,0.00399372579436006
0.5732217573221757,0.995850622406639,0.003904576208461315
0.5746164574616457,0.995850622406639,0.003843710480005094
0.5829846582984658,0.995850622406639,0.003422871055270939
0.592747559274756,0.995850622406639,0.002616950058631739
0.603905160390516,0.995850622406639,0.002125636636958856
0.606694560669456,0.995850622406639,0.0019395091087793244
0.6094839609483961,0.995850622406639,0.0016277525329018731
0.6136680613668062,0.995850622406639,0.0014365298732778374
0.6192468619246861,0.995850622406639,0.0013137062610171408
0.6220362622036262,0.995850622406639,0.001268665452702752
0.6248256624825662,0.995850622406639,0.001261245683509917
0.6248256624825662,0.9972337482710927,0.0012272608092487724
0.6331938633193863,0.9972337482710927,0.001169761748348722
0.6373779637377964,0.9972337482710927,0.0010862043412356473
0.6401673640167364,0.9972337482710927,0.001081197796994635
0.6443514644351465,0.9972337482710927,0.0009083439211168391
0.6471408647140865,0.9972337482710927,0.0008833606907212566
0.6513249651324965,0.9972337482710927,0.0008062041324297223
0.6541143654114365,0.9972337482710927,0.0008014258715414399
0.6596931659693166,0.9972337482710927,0.0007424952118800382
0.6652719665271967,0.9972337482710927,0.000671877910040585
0.6680613668061367,0.9972337482710927,0.000547497527012911
0.6722454672245467,0.9972337482710927,0.0005141589101638313
0.6806136680613668,0.9972337482710927,0.0003675204607065811
0.6889818688981869,0.9972337482710927,0.00024807951870280007
0.6931659693165969,0.9972337482710927,0.00022166504926111457
0.6959553695955369,0.9972337482710927,0.00019722979649919894
0.700139470013947,0.9972337482710927,0.00018370268291310256
0.702928870292887,0.9972337482710927,0.00015300067905222065
0.7071129707112971,0.9972337482710927,0.00013341499553350998
0.7112970711297071,0.9972337482710927,0.00011497420276475144
0.7140864714086471,0.9972337482710927,0.00010481008440733231
0.7266387726638772,0.9972337482710927,5.606369299237887e-05
0.7294281729428173,0.9972337482710927,5.452261875597654e-05
0.7322175732217573,0.9972337482710927,5.169533406265254e-05
0.7350069735006973,0.9972337482710927,5.078950019974564e-05
0.7364016736401674,0.9972337482710927,4.304968626639951e-05
0.7391910739191074,0.9972337482710927,4.1728629840376507e-05
0.7433751743375174,0.9972337482710927,3.144463052067004e-05
0.7461645746164575,0.9972337482710927,3.1288421041194954e-05
0.7573221757322176,0.9972337482710927,1.540839044589346e-05
0.7601115760111576,0.9972337482710927,1.4550152052427245e-05
0.7670850767085077,0.9972337482710927,1.0297986350677873e-05
0.7698744769874477,0.9972337482710927,8.435461643303296e-06
0.7726638772663877,0.9972337482710927,7.730394772230162e-06
0.7782426778242678,0.9972337482710927,7.239596944230182e-06
0.7824267782426778,0.9972337482710927,6.850765233697453e-06
0.7852161785216178,0.9972337482710927,5.404508451562412e-06
0.7880055788005579,0.9972337482710927,5.167807608277928e-06
0.793584379358438,0.9972337482710927,4.8095236257122945e-06
0.796373779637378,0.9972337482710927,4.506064641396417e-06
0.8089260808926081,0.9972337482710927,2.0769998190147774e-06
0.8145048814504882,0.9972337482710927,1.5676610939969915e-06
0.8228730822873083,0.9972337482710927,4.963152990507716e-07
0.8312412831241283,0.9972337482710927,3.814312937114768e-07
0.8410041841004184,0.9972337482710927,1.616394216623177e-07
0.8437935843793585,0.9972337482710927,1.0943736804269623e-07
0.8465829846582985,0.9972337482710927,1.0328736933421181e-07
1.0,1.0,1.0000000994736041e-07
