Training_ID,Kernel,Accuracy,Sensitivity,Specificity,AUC,TP,FP,TN,FN
28,poly,0.95,0.9764868603042877,0.9232914923291492,0.9906142274846592,706,55,662,17
28,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946411106674307,697,17,700,26
29,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931210225486168,696,18,699,27
29,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904869104594793,706,55,662,17
29,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947549243717579,697,17,700,26
30,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931422420528135,696,18,699,27
30,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904367552677418,706,55,662,17
30,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947337048675613,697,17,700,26
31,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931904681987149,696,18,699,27
31,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905631077700037,706,55,662,17
31,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947645696009382,697,17,700,26
32,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932020424737313,696,18,699,27
32,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904627973865285,706,55,662,17
32,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947857891051349,697,17,700,26
33,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931769648778623,696,18,699,27
33,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905553915866594,706,55,662,17
33,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947240596383811,697,17,700,26
34,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993161532511174,696,18,699,27
34,poly,0.95,0.9764868603042877,0.9232914923291492,0.9902554249591524,706,55,662,17
34,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948031505176596,697,17,700,26
35,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931538163278297,696,18,699,27
35,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905804691825282,706,55,662,17
35,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947626405551022,697,17,700,26
36,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931653906028461,696,18,699,27
36,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903644160488897,706,55,662,17
36,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947973633801513,697,17,700,26
37,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931345258694693,696,18,699,27
37,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905486399262332,706,55,662,17
37,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947664986467744,697,17,700,26
38,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993229049115436,696,18,699,27
38,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904888395053155,706,55,662,17
38,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947549243717579,697,17,700,26
39,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932020424737312,696,18,699,27
39,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904878749823973,706,55,662,17
39,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947144144092007,697,17,700,26
40,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931007675673382,696,18,699,27
40,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904232519468894,706,55,662,17
40,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947819310134627,697,17,700,26
41,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931509227590758,696,18,699,27
41,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905669658616758,706,55,662,17
41,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948031505176594,697,17,700,26
42,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993134525869469,696,18,699,27
42,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903837065072503,706,55,662,17
42,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947587824634301,697,17,700,26
43,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931576744195019,696,18,699,27
43,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904608683406926,706,55,662,17
43,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947626405551022,697,17,700,26
44,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931325968236331,696,18,699,27
44,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903692386634799,706,55,662,17
44,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946565430341191,697,17,700,26
45,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932194038862556,696,18,699,27
45,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904666554782008,706,55,662,17
45,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947819310134628,697,17,700,26
46,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931788939236985,696,18,699,27
46,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904300036073156,706,55,662,17
46,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947028401341843,697,17,700,26
47,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931808229695346,696,18,699,27
47,poly,0.95,0.9764868603042877,0.9232914923291492,0.9902872542154474,706,55,662,17
47,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947105563175287,697,17,700,26
48,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932194038862557,696,18,699,27
48,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905158461470203,706,55,662,17
48,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946951239508403,697,17,700,26
49,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931383839611414,696,18,699,27
49,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904444714510862,706,55,662,17
49,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947664986467744,697,17,700,26
50,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931846810612068,696,18,699,27
50,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904656909552827,706,55,662,17
50,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9948070086093317,697,17,700,26
51,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932059005654033,696,18,699,27
51,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904386843135781,706,55,662,17
51,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947472081884139,697,17,700,26
52,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932001134278952,696,18,699,27
52,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905582851554136,706,55,662,17
52,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947394920050696,697,17,700,26
53,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932136167487474,696,18,699,27
53,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904029969656108,706,55,662,17
53,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947124853633647,697,17,700,26
54,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9930978739985842,696,18,699,27
54,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903258351321684,706,55,662,17
54,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946970529966763,697,17,700,26
55,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932290491154359,696,18,699,27
55,poly,0.95,0.9764868603042877,0.9232914923291492,0.9903605579572176,706,55,662,17
55,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947954343343153,697,17,700,26
56,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931383839611413,696,18,699,27
56,poly,0.95,0.9764868603042877,0.9232914923291492,0.990406855057283,706,55,662,17
56,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947877181509709,697,17,700,26
57,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932251910237639,696,18,699,27
57,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904319326531517,706,55,662,17
57,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947722857842825,697,17,700,26
58,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931403130069774,696,18,699,27
58,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905361011282989,706,55,662,17
58,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947259886842172,697,17,700,26
59,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931441710986495,696,18,699,27
59,poly,0.95,0.9764868603042877,0.9232914923291492,0.990438684313578,706,55,662,17
59,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947973633801512,697,17,700,26
60,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931518872819938,696,18,699,27
60,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905843272742003,706,55,662,17
60,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9946661882632993,697,17,700,26
61,linear,0.96875,0.9626556016597511,0.9748953974895398,0.993126809686125,696,18,699,27
61,poly,0.95,0.9764868603042877,0.9232914923291492,0.9905245268532825,706,55,662,17
61,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947664986467744,697,17,700,26
62,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932521976654687,696,18,699,27
62,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904859459365614,706,55,662,17
62,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947105563175287,697,17,700,26
63,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9931653906028461,696,18,699,27
63,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904936621199054,706,55,662,17
63,rbf,0.9701388888888889,0.9640387275242047,0.9762900976290098,0.9947800019676267,697,17,700,26
64,linear,0.96875,0.9626556016597511,0.9748953974895398,0.9932001134278953,696,18,699,27
64,poly,0.95,0.9764868603042877,0.9232914923291492,0.9904492940656762,706,55,662,17
